队名,队员号,出场次数,首发次数,上场时间,投篮命中次数,投篮出手次数,篮板总数,盖帽,得分,总命中率
86,16,62,25,16.1,1.7,3.9,4.2,0.2,4.2,0.435897436
86,17,5,2,17.8,1.4,3.8,0.2,0,4,0.368421053
86,18,24,5,12,1.1,2.7,2,0.2,2.8,0.407407407
86,19,10,1,6.1,0.9,2.2,0.5,0,2.2,0.409090909
86,20,4,0,5.5,0.3,1.5,0.5,0,0.8,0.2
87,0,53,53,33.5,6.8,14.5,7.4,0.6,19.1,0.468965517
87,1,74,73,30.5,7.3,16,4.1,0.6,19,0.45625
87,2,73,43,29.1,5.7,9.3,11.8,3.7,14.2,0.612903226
87,3,72,72,32.8,5.8,12.2,3.8,0.2,14.1,0.475409836
87,4,24,24,32,5.4,10.5,2.8,0.1,13.4,0.514285714
87,5,74,73,32.4,4.6,10.1,6,0.4,12.3,0.455445545
87,6,69,14,22.6,3.3,8.5,2.4,0.3,8.9,0.388235294
87,7,36,5,23.9,3.3,6.8,3,0.4,8.7,0.485294118
87,8,52,2,21.3,2.4,5.2,2.1,0.5,6.6,0.461538462
87,9,78,8,28.7,2.5,5.9,5.2,0.3,6.4,0.423728814
87,10,52,36,14.7,2.4,4.3,4.3,0.8,5.8,0.558139535
87,11,6,0,20,1.7,5.3,2.3,0.2,5.5,0.320754717
87,12,36,5,16.3,1.8,4.2,1.8,0,4.4,0.428571429
87,13,42,1,14.2,1.3,3.5,2.5,0.2,3.6,0.371428571
87,14,1,0,3,1,1,1,0,2,1
87,15,7,1,5.1,0.6,1.4,1.3,0.4,1.9,0.428571429
87,16,37,0,7,0.6,1.6,2,0.1,1.6,0.375
87,17,5,0,2.8,0.6,1,0.4,0,1.4,0.6
87,18,3,0,2,0,0,0,0,0,0
88,0,73,73,33.7,7.3,15.4,3.8,0.2,20.3,0.474025974
88,1,77,77,32.7,7,12.6,14.1,2.1,17,0.555555556
88,2,46,43,30.1,6.1,14.4,3.3,0.4,15.8,0.423611111
88,3,73,0,29.8,4.9,11.3,4,0.6,13.7,0.433628319
88,4,76,5,27.4,4.8,10.1,4.9,1.1,12.8,0.475247525
88,5,18,15,34.8,4.4,12.5,5.2,0.3,10.9,0.352
88,6,62,13,24.1,3.7,9,2.1,0.1,10.5,0.411111111
88,7,53,34,30.5,3.8,9.7,3.2,0.8,10.2,0.391752577
88,8,78,65,25.2,2.4,5.9,3.3,0.2,6.4,0.406779661
88,9,25,11,15,2.2,5.5,2.9,0.2,5.9,0.4
88,10,71,5,14.5,2.3,4,4.7,0.7,5.3,0.575
88,11,22,14,17.3,2,5.4,3.4,0.2,4.9,0.37037037
88,12,68,55,15.7,1.7,4.1,2.1,0.2,4.8,0.414634146
88,13,35,0,13.4,0.9,2.5,2.3,0.3,2.8,0.36
88,14,16,0,8.2,0.7,1.4,2.3,0.1,1.9,0.5
89,0,78,78,37.6,7.9,13.4,14.1,2.4,22.9,0.589552239
89,1,22,22,30.2,5.7,12.1,4.1,0.1,15.1,0.47107438
89,2,55,55,34.9,5.3,12.1,4,0.2,13.9,0.438016529
89,3,76,76,30.5,4.9,11,3,0,13.1,0.445454545
89,4,25,25,32.4,4.5,10.8,4.2,0.4,12.2,0.416666667
89,5,56,56,34.1,4.2,9.4,4.6,0.4,11.4,0.446808511
89,6,76,51,26.1,4.4,8.5,5.6,0.7,11.2,0.517647059
89,7,64,14,22.3,3.5,8.2,5.5,0.6,10.6,0.426829268
89,8,59,5,25.6,3.3,7.6,1.9,0.1,10.1,0.434210526
89,9,49,2,21.8,2.8,8.2,2.4,0.2,8,0.341463415
89,10,19,0,22,2.4,6.1,2.6,0.2,6.7,0.393442623
89,11,57,19,16.8,1.5,4.5,3.1,0.1,4.4,0.333333333
89,12,33,0,11.9,1.7,3.8,2.5,0.5,4.1,0.447368421
89,13,25,2,15.8,1.8,3.2,4.7,0.8,4,0.5625
89,14,51,5,15.2,1,2.5,1,0,2.5,0.4
89,15,16,0,10.7,0.8,2.4,1.4,0,2.1,0.333333333
89,16,18,0,9.9,0.6,1.7,1.8,0.2,1.3,0.352941176
90,0,54,54,38.3,7.7,13.4,14.5,2.1,20.6,0.574626866
90,1,61,61,32.2,5.4,12.4,7.7,0.4,16.1,0.435483871
90,2,57,57,29.9,4.5,10.6,3.2,0.1,11.9,0.424528302
90,3,54,54,29.5,4.5,11,3.6,0.4,11.6,0.409090909
90,4,65,22,27.2,3.8,9,2.3,0.1,11.6,0.422222222
90,5,53,53,31.2,3.9,9.5,3.8,0.3,10.9,0.410526316
90,6,61,13,23.4,3.7,8.8,5.4,0.3,9.3,0.420454545
90,7,33,1,14.2,2.2,4.8,1.4,0.1,5.9,0.458333333
90,8,48,3,18,1.5,4.1,2.6,0.1,4.5,0.365853659
90,9,63,9,19.5,1.3,3.2,1.6,0.1,3.8,0.40625
90,10,16,2,11.7,1.1,1.9,2.4,0.6,2.8,0.578947368
90,11,45,1,12.4,1.1,3.1,2.8,0.7,2.7,0.35483871
90,12,20,0,8.6,1,2.6,1.3,0.1,2.3,0.384615385
90,13,17,0,6.8,0.7,1.5,0.9,0,1.9,0.466666667
90,14,14,0,6,0.6,2.2,0.9,0.2,1.4,0.272727273
90,15,9,0,12.7,0.6,2.4,0.6,0,1.3,0.25
91,0,27,20,36,6.7,14.7,8.5,1.4,17.3,0.455782313
91,1,64,64,36,6.2,14.1,3.7,0.2,16.5,0.439716312
91,2,50,11,31.5,5.2,11.6,2.4,0.1,15.1,0.448275862
91,3,34,33,31.3,6.3,14.1,7.2,0.6,15.1,0.446808511
91,4,56,56,35.3,5.5,13.9,3.7,0.1,14.7,0.395683453
91,5,77,77,33.2,6,11.5,11.9,1,13.1,0.52173913
91,6,27,9,27.4,3.6,8.8,2.3,0,10.2,0.409090909
91,7,76,59,26,3.4,7.4,4.4,0.8,8.2,0.459459459
91,8,75,21,22.4,3.2,8,2.2,0.3,7.8,0.4
91,9,75,28,16.7,3.4,6.5,3.4,0.4,7.8,0.523076923
91,10,10,0,11.8,2,5.7,2.7,0.1,5.1,0.350877193
91,11,57,5,11.2,1.8,3.5,3.7,0.5,4.1,0.514285714
91,12,41,3,16.7,1.5,3.7,3.3,0.3,3.9,0.405405405
91,13,63,17,12.7,1.5,3.5,1.7,0.3,3.7,0.428571429
91,14,43,3,13.3,1.6,2.9,3.3,0.3,3.6,0.551724138
91,15,24,0,12.3,1.1,2.8,1.2,0,3.2,0.392857143
91,16,11,1,17.2,1.3,4.8,2.4,0.1,2.9,0.270833333
91,17,11,0,11.5,0.5,2.7,1.5,0.1,0.9,0.185185185
92,0,73,73,34.9,6.4,13.8,3.6,0,18.2,0.463768116
92,1,61,36,30.3,5.4,11.7,7,0.4,14.6,0.461538462
92,2,57,57,31.8,6.2,12.2,11,0.8,14.2,0.508196721
92,3,80,44,31.1,4.9,11.7,4.1,0.5,13.8,0.418803419
92,4,45,43,30.2,5.2,11.4,6.3,0.5,12.1,0.456140351
92,5,68,68,32,4.3,11,3.4,0.1,12.1,0.390909091
92,6,80,41,24.5,2.8,6,3.3,0.6,7.4,0.466666667
92,7,79,3,19.1,2.5,5.8,1.7,0.2,6.3,0.431034483
92,8,69,19,17.2,2.7,5.4,5.3,1.3,6.2,0.5
92,9,76,5,15.4,2.4,5.5,3.4,0.3,5.7,0.436363636
92,10,16,6,14.7,1.4,3.3,4.9,0.8,3.7,0.424242424
92,11,53,0,13.2,1.2,3,0.9,0,3.6,0.4
92,12,34,13,14.3,1.4,3.1,2.5,0.6,3.2,0.451612903
92,13,31,2,12.2,0.9,3,1.4,0.1,2.4,0.3
92,14,4,0,6,0.8,2.3,0.8,0,1.8,0.347826087
92,15,11,0,7.7,0.5,1.5,1.5,0.2,1.3,0.333333333
93,0,74,74,34.2,8.5,16.3,10.9,0.7,19.3,0.521472393
93,1,72,71,35.7,6.6,15.1,4.2,0.3,17.9,0.437086093
93,2,68,63,34.8,6.5,14,6.3,0.5,17.1,0.464285714
93,3,58,32,28.6,4.4,9.9,2.6,0,12,0.444444444
93,4,82,63,30.4,3.7,8.6,4.3,0.2,8.9,0.430232558
93,5,75,51,24.9,2.5,6.5,3.9,0.5,7.3,0.384615385
93,6,56,0,14.1,2.3,5.3,1.1,0,6.2,0.433962264
93,7,52,2,18.3,2.3,5.9,1.5,0.1,5.9,0.389830508
93,8,51,17,16.2,2.3,4.7,3.9,0.8,5.8,0.489361702
93,9,47,8,17,2,4.4,3.6,0.5,5.2,0.454545455
93,10,40,3,12.3,2.1,4.8,2.1,0.3,4.9,0.4375
93,11,47,0,14.5,1.6,3.7,1.4,0.1,4,0.432432432
93,12,59,15,14.4,1.5,2.7,5,0.8,3.7,0.555555556
93,13,45,4,15,1.4,3.5,2.4,0.2,3.5,0.4
93,14,16,7,13.1,0.9,2.8,1.9,0.1,2.3,0.321428571
94,0,65,60,31.4,8.2,16.1,8.9,1.1,18.2,0.50931677
94,1,72,52,33.1,5.9,13.5,4.8,0.8,16,0.437037037
94,2,79,71,32.5,5.4,11.8,2.8,0,15.4,0.457627119
94,3,49,49,32.9,5.1,11,7,0.6,13.7,0.463636364
94,4,73,69,29.4,4.4,10,3.6,0.3,10.7,0.44
94,5,78,37,23.9,3.5,7.4,6.5,0.7,9.2,0.472972973
94,6,22,4,20.3,2.9,7,5.5,0.3,8.1,0.414285714
94,7,76,2,15.5,3.2,6.6,2.9,0.9,7.2,0.484848485
94,8,25,6,18.1,2.4,6.4,2,0.2,7,0.375
94,9,56,0,14.7,2.6,5.5,3.6,0.4,6.9,0.472727273
94,10,79,9,17.9,2.3,5.3,2.2,0.2,6.1,0.433962264
94,11,44,29,17.1,1.8,4.2,3.2,0.5,5.2,0.428571429
94,12,58,20,12.2,1.7,3.1,3.9,0.8,4.4,0.548387097
94,13,33,2,19.8,1.4,4.2,2,0.2,4.3,0.333333333
94,14,55,0,10.9,1.2,3.7,1,0,3.7,0.324324324
94,15,28,0,8.9,0.8,2.5,1.4,0,2.1,0.32
94,16,5,0,5.4,0.4,1.6,0.2,0,1.2,0.25
95,0,68,66,32.9,6,13.7,3.1,0.1,17.2,0.437956204
95,1,56,56,30.6,6.1,12.6,6.8,1.6,15.1,0.484126984
95,2,75,55,28.8,6.4,13.7,10.4,1,14.6,0.467153285
95,3,82,58,29.5,5.2,11.1,4.7,0.5,12.8,0.468468468
95,4,80,72,28.8,4.9,10.8,5.1,0.5,12.7,0.453703704
95,5,24,24,31.2,4.8,11.1,2.8,0.5,12.5,0.432432432
95,6,69,11,22.2,3.2,8.1,3.1,0.2,9.2,0.395061728
95,7,36,10,20.6,2.9,7.1,2.1,0.1,9.1,0.408450704
95,8,78,20,19.7,2.5,6.6,1.5,0,7.9,0.378787879
95,9,81,27,22.2,2.2,4.2,7,1.1,6,0.523809524
95,10,65,2,14.8,1.8,5.1,2.2,0.2,4.9,0.352941176
95,11,62,9,16.3,1.5,4,1.4,0,4.5,0.375
95,12,2,0,8,2,4.5,3.5,0,4.5,0.444444444
95,13,5,0,9.4,0.4,1.4,1.8,0,2.8,0.285714286
95,14,45,0,6.9,0.7,2,0.6,0,1.8,0.35
95,15,19,0,5.8,0.5,1.6,1.8,0.3,1.2,0.3125
95,16,22,0,5,0.4,1.4,0.5,0,1,0.285714286
95,17,8,0,3.6,0.3,0.5,0.8,0.1,0.5,0.6
95,18,5,0,8.6,0,1.4,1.4,0,0,0
96,0,64,40,31.8,6.4,14.6,2.7,0.3,17.4,0.438356164
96,1,21,14,34.6,6.2,15.7,3.3,0.6,17.3,0.394904459
96,2,64,63,33.9,6.7,15,8.2,0.8,16.8,0.446666667
96,3,69,64,37.8,5.8,14.1,4.6,0.5,16.4,0.411347518
96,4,26,18,33.3,6.3,16.3,3,0.1,16.3,0.386503067
96,5,32,27,31.7,4.3,9.8,5.8,0.6,11.4,0.43877551
96,6,48,29,30.6,4.1,9.1,2.7,0.2,11.1,0.450549451
96,7,79,75,27.8,4.2,7.6,8,2.4,10.1,0.552631579
96,8,26,12,27.4,3.8,8.6,2.8,0.3,9.7,0.441860465
96,9,18,10,22.7,3.2,9,4.1,0.3,8.4,0.355555556
96,10,49,23,21.8,3.1,6.7,3.2,0.2,8,0.462686567
96,11,5,0,22.4,2.4,5.2,2.2,1,6.2,0.461538462
96,12,16,1,19.6,1.9,3.9,4.1,0,5.7,0.487179487
96,13,63,11,17.7,2.3,5.5,3.9,0.5,5.6,0.418181818
96,14,65,14,16.4,2.1,3.9,3.9,0.6,5.3,0.538461538
96,15,52,1,10.4,1.4,3.5,1.4,0.1,4,0.4
96,16,11,5,11.5,1.1,2.5,2,0,2.9,0.44
96,17,58,1,10.9,1.1,2.5,2.6,0.5,2.7,0.44
96,18,22,0,7.2,1,2.7,1,0.1,2.3,0.37037037
96,19,41,2,10,0.8,1.6,2.8,0.4,1.9,0.5
96,20,11,0,6.6,0.5,2.2,0.5,0.1,1.6,0.227272727
96,21,2,0,14.5,0.5,4.5,1.5,0,1,0.111111111
96,22,16,0,4.9,0.3,0.3,0.4,0.3,0.9,1
97,0,40,32,30.3,6,14.8,2.4,0.3,16.6,0.405405405
97,1,66,66,36.2,5.7,13.5,4.5,0.9,16.3,0.422222222
97,2,64,32,27.4,5.5,13.6,2.6,0.1,14.7,0.404411765
97,3,11,6,25.8,6.2,10.2,7.5,1.2,14.5,0.607843137
97,4,41,40,27.5,5.2,9.8,8.8,2.5,11.9,0.530612245
97,5,17,2,23,3.5,7.9,3.4,0.1,9.3,0.443037975
97,6,26,13,24.1,3.6,9.4,5.8,0.7,8.5,0.382978723
97,7,50,32,25.2,3.6,6.8,6.5,0.9,8.4,0.529411765
97,8,12,0,21.8,3.4,6.3,6.8,0.7,8.2,0.53968254
97,9,57,21,20.6,3.6,6.7,4.9,1.3,7.9,0.537313433
97,10,28,15,26,3,7.9,3.9,0.4,7.8,0.379746835
97,11,52,0,13.4,2,5,1.3,0.1,5.5,0.4
97,12,24,0,14.3,1.9,4.7,1,0,4.9,0.404255319
97,13,57,20,18.9,2.1,3.8,4.4,0.6,4.7,0.552631579
97,14,66,51,21.7,1.8,4.7,3.5,0.5,4.6,0.382978723
97,15,64,0,12.2,1.4,3.4,1.4,0,3.6,0.411764706
97,16,4,0,16.8,1.5,4.3,2,0,3.5,0.348837209
97,17,4,0,13,1.3,4.5,2.5,0.3,3.5,0.288888889
97,18,16,0,9.7,1.3,3.1,2.5,0.1,3.1,0.419354839
97,19,4,0,14,0.8,0.8,3,0.8,1.5,1
97,20,3,0,1,0,0.3,0,0,0,0
98,0,49,42,32.7,6.6,15,4,0.8,18.5,0.44
98,1,56,46,31.2,5,12.3,3.8,0.5,13.9,0.406504065
98,2,43,12,26.3,4.9,11.8,3.1,0.1,13.2,0.415254237
98,3,61,49,27.1,4.7,9.7,6.7,0.6,12.6,0.484536082
98,4,76,62,28.8,3.7,8.4,3.9,0.2,11.4,0.44047619
98,5,79,77,25.9,4.2,8.7,8.8,1,9.7,0.482758621
98,6,56,15,26.3,3.4,8.1,4.8,0.4,9.5,0.419753086
98,7,79,8,21.8,4.2,9.1,4.4,0.7,9.1,0.461538462
98,8,57,22,22.4,2.8,7.2,2,0.1,7.7,0.388888889
98,9,41,3,16.9,2.3,6.1,2.4,0.1,6.6,0.37704918
98,10,48,14,18.5,2.3,4.6,5,0.3,5.3,0.5
98,11,7,2,20.4,2.3,5.7,2.3,0,5.3,0.403508772
98,12,51,36,22.7,2.1,5.1,2.4,0.3,5.1,0.411764706
98,13,58,11,15.9,1.6,4.2,3.2,0.4,4,0.380952381
98,14,17,4,18.8,1.4,3.9,2.2,0.1,3.7,0.358974359
98,15,7,0,14.7,1.1,4.6,0.9,0.1,3,0.239130435
98,16,11,1,11.1,1.2,3.4,3.9,0.5,2.5,0.352941176
98,17,51,4,11.8,1.1,2.2,2.4,0.3,2.5,0.5
98,18,6,2,9,0.2,1,1.3,0.7,0.7,0.2
99,0,82,82,36.3,7.1,16.3,4.1,0.5,19.3,0.435582822
99,1,73,73,34.6,6.6,15.7,3.7,0.2,17.1,0.420382166
99,2,77,77,35.4,5.1,11.1,6.2,0.3,14.4,0.459459459
99,3,53,37,29.5,5.6,11.2,5.5,0.9,14.2,0.5
99,4,81,80,32.8,5.6,10.4,9.5,1.5,13.2,0.538461538
99,5,78,13,27.7,3.3,7.5,2.8,0.2,9.7,0.44
99,6,22,0,17.9,3.5,6.5,5.2,0.3,8.3,0.538461538
99,7,72,45,21.6,3.1,5.6,5.3,0.6,6.8,0.553571429
99,8,34,0,15.1,2.4,6.1,2.4,0,6.6,0.393442623
99,9,53,1,10.9,2.1,4.2,2.4,0.5,4.7,0.5
99,10,28,0,14.8,1.4,3.1,2,0.1,3.8,0.451612903
99,11,33,1,14.2,1.5,2.8,3.4,0.6,3.2,0.535714286
99,12,25,0,9.9,1,2.7,2.2,0.1,3,0.37037037
99,13,11,1,9.9,1,3.4,1.8,0.1,2.9,0.294117647
99,14,24,0,8.8,0.9,3,1,0,2.2,0.3
99,15,37,0,8.6,0.9,2.5,1.5,0,2.1,0.36
99,16,75,0,8.5,0.7,1.9,0.9,0.1,1.8,0.368421053
100,0,79,79,36,6.6,14.8,4.6,0.6,17.6,0.445945946
100,1,63,59,33.5,5.8,13.5,3.8,0.3,15.3,0.42962963
100,2,82,82,29.9,5.4,9.5,8.7,1.3,12.2,0.568421053
100,3,73,73,26.2,4,9,4,0.3,11.9,0.444444444
100,4,67,58,25.3,4.6,9,5.1,0.3,11,0.511111111
100,5,64,17,21,3.3,7,6.5,0.4,8,0.471428571
100,6,75,1,20.1,2.9,6.9,2.6,0.3,7.7,0.420289855
100,7,28,3,19.5,2.2,5.4,2.7,0,7.4,0.407407407
100,8,79,0,15.6,2.9,5.7,3.6,0.7,6.6,0.50877193
100,9,74,13,19.4,2.4,5.3,3,0.4,6,0.452830189
100,10,51,7,17,2.2,5.4,4.4,0.2,5.4,0.407407407
100,11,52,18,14.1,1.3,3.3,1.7,0.2,3.9,0.393939394
100,12,51,0,12.4,1.5,2.8,1.5,0,3.6,0.535714286
100,13,32,0,10.9,0.8,2.8,1.4,0,3.3,0.285714286
100,14,7,0,9.4,1.4,4.4,0.9,0.1,3.1,0.318181818
100,15,5,0,8.4,0.6,3,0.8,0,2.2,0.2
100,16,29,0,6.1,0.9,2,1.9,0,1.9,0.45
100,17,4,0,4.3,0.5,1,0.3,0,1.5,0.5
101,0,77,77,36.1,7.4,17.5,4.9,0.8,19.9,0.422857143
101,1,55,35,31.1,6.5,14.5,3.4,0.2,17.4,0.448275862
101,2,75,74,30.1,5.8,10.2,9.9,1.3,13.5,0.568627451
101,3,27,21,26.4,5,10.6,5.9,0.6,12.4,0.471698113
101,4,75,73,30.3,4.5,9.6,5.2,0.4,11.6,0.46875
101,5,82,5,20.3,3.4,7.2,2.5,0.1,9.9,0.472222222
101,6,40,2,20.2,3.8,8.1,2.1,0,9.8,0.469135802
101,7,57,11,19.2,3.7,6.7,4.5,0.5,9.2,0.552238806
101,8,14,2,16.1,3,7.6,2.5,0.1,8.4,0.394736842
101,9,81,41,25.9,2.9,6,3.5,0.2,7.9,0.483333333
101,10,80,43,24.4,2.5,6.3,2.7,0.2,7.3,0.396825397
101,11,28,14,16.7,2.3,5.6,4.1,0.5,6.4,0.410714286
101,12,13,0,14.8,1.6,4.5,2.1,0.1,5,0.355555556
101,13,15,0,8.7,1.7,3.1,3,0.1,4.6,0.548387097
101,14,63,9,10.7,1.4,3.3,2.1,0.1,3.7,0.424242424
101,15,30,0,10.1,1.1,3.4,2.8,0.4,2.7,0.323529412
101,16,26,0,5.6,0.8,2.5,0.9,0,2.4,0.32
101,17,29,0,7.5,1,2.3,2,0.1,2.1,0.434782609
101,18,5,3,9.6,0.8,1.4,2.2,0.2,1.6,0.571428571
102,0,78,78,36.4,8.3,18.4,4.2,0.6,23.1,0.451086957
102,1,77,77,34.9,8.3,17.2,3.1,0.3,23.1,0.48255814
102,2,76,76,31.2,5.3,11.7,6.5,0.6,14,0.452991453
102,3,80,80,32.5,5.2,10,6.4,0.5,13.4,0.52
102,4,26,0,23,4.1,9,3.1,0.2,12.7,0.455555556
102,5,82,82,31.2,4.8,8.2,10.4,0.7,10.8,0.585365854
102,6,33,1,17.5,2.5,6.4,2.3,0.1,6.6,0.390625
102,7,79,5,20.4,2.4,5.6,3.3,0.2,6.3,0.428571429
102,8,74,3,14.4,2.4,4.4,3.5,0.7,5.7,0.545454545
102,9,31,0,17.9,2.1,3.6,4.8,0.8,5.6,0.583333333
102,10,57,0,12.3,2,4.5,0.8,0.1,5,0.444444444
102,11,23,2,16.2,1.3,4.6,1.9,0,3.5,0.282608696
102,12,30,3,9.6,1,2.5,1.1,0.1,3,0.4
102,13,57,3,12.7,1.1,2.6,1.5,0.1,2.7,0.423076923
102,14,28,0,8.3,1.1,2.8,1.2,0.2,2.5,0.392857143
102,15,19,0,4,0.6,1.4,1.2,0,1.3,0.428571429
102,16,2,0,4.5,0,0.5,1,0,0.5,0
102,17,1,0,1,0,0,1,0,0,0
103,0,50,50,35.5,8.7,19.3,7.6,0.6,25.2,0.450777202
103,1,51,51,32.3,4.6,10.5,2.5,0.2,16.5,0.438095238
103,2,14,12,30.9,3.9,9.4,5.4,0.6,14.7,0.414893617
103,3,75,75,30.5,5.4,8.7,7.6,1,14.5,0.620689655
103,4,69,69,33.7,4.5,9.1,3.6,0.4,12.6,0.494505495
103,5,21,19,30.6,4.8,11.5,5,1.1,12.5,0.417391304
103,6,79,6,24.9,4.3,9.9,4.1,0.2,12.3,0.434343434
103,7,80,31,26.3,4.3,8.6,2.6,0.1,11.7,0.5
103,8,21,0,31.6,4.2,9.7,3.6,0,11.5,0.432989691
103,9,73,3,22.8,3.8,9.2,4.5,0.1,10.5,0.413043478
103,10,48,48,25.7,3.9,7.5,6.2,0.7,8.6,0.52
103,11,45,0,16.3,1.8,3,4.9,1.3,5.6,0.6
103,12,63,11,12.6,2,4.3,1.8,0.1,5.2,0.465116279
103,13,11,1,8.9,1.9,3.8,3,0.5,4.9,0.5
103,14,42,32,17,2,4.3,5.3,0.5,4.7,0.465116279
103,15,5,0,8.8,1,1.8,0.8,0.4,2.6,0.555555556
103,16,11,0,6,1,1.9,1.5,0.2,2.5,0.526315789
103,17,30,2,12.2,0.9,1.7,2.5,0.4,2.3,0.529411765
103,18,14,0,10.9,0.7,2.1,0.9,0.1,1.9,0.333333333
104,0,61,61,34.8,6.1,12.6,3.7,0.1,16.4,0.484126984
104,1,62,62,33.6,5.3,11.3,3.2,0.2,15.2,0.469026549
104,2,43,40,31.4,4.5,10.8,4.7,0.5,14.6,0.416666667
104,3,64,1,27.5,5.4,12.1,6.1,0.2,14.2,0.446280992
104,4,28,27,29.5,5.1,10,7.4,0.9,13.4,0.51
104,5,20,5,20.6,4.7,7.6,5.8,1.6,10.3,0.618421053
104,6,46,39,22.5,3.9,6.7,7.7,1,10.2,0.582089552
104,7,66,7,27.4,3.7,8.4,3.3,0.1,9.7,0.44047619
104,8,8,6,26.9,3.9,9.9,5.1,0.8,9.4,0.393939394
104,9,59,17,21.8,3.4,7.8,2.5,0.3,8.9,0.435897436
104,10,31,1,22.9,3.2,7.3,2.1,0.1,8.6,0.438356164
104,11,48,24,16.5,2.4,4,5.4,0.9,5.5,0.6
104,12,44,35,15.6,2.3,4.3,4.1,1,5.4,0.534883721
104,13,32,1,15.2,1.8,3.4,4.6,1.4,5.3,0.529411765
104,14,26,2,9.9,1.8,4.3,2.4,0.1,4.4,0.418604651
104,15,4,0,5.3,1.5,1.5,0.8,0,3,1
104,16,22,2,8.1,0.6,1.4,1.1,0.3,1.6,0.428571429
105,0,73,71,34.4,6.1,13.3,2.7,0.1,16.7,0.458646617
105,1,71,71,32.5,5.1,12.3,5.2,0.5,16.2,0.414634146
105,2,43,8,25.1,4.9,10.6,5.1,0.3,13,0.462264151
105,3,80,80,34.8,5,11,5.3,0.7,13,0.454545455
105,4,82,2,24.5,4.6,10.8,2.9,0.3,12.1,0.425925926
105,5,80,80,28.1,4.8,8.6,9.2,1,11.5,0.558139535
105,6,82,11,26.3,3.7,7.7,2.9,0.1,9.6,0.480519481
105,7,79,0,18.2,3.8,6.7,4.8,2,9.1,0.567164179
105,8,81,81,22.5,3.6,6.3,6.9,1.3,8,0.571428571
105,9,38,4,11.3,2,4,0.9,0,5.3,0.5
105,10,40,1,10,2.1,5,2.4,0.2,5.2,0.42
105,11,40,0,8.2,1.4,2.9,2.4,0.5,3.6,0.482758621
105,12,41,1,8.9,1.1,2.1,2.6,0.4,2.6,0.523809524
105,13,4,0,6.8,0.5,0.5,0.8,0,1.8,1
105,14,7,0,3.7,0.6,1.7,0.3,0,1.3,0.352941176
106,0,62,61,35.8,5.6,13,3.5,0.2,17.6,0.430769231
106,1,80,77,27.2,5.6,10.3,8.6,0.9,13.7,0.54368932
106,2,62,55,31,5,11.9,4.7,0.5,13.6,0.420168067
106,3,81,78,30.7,4.5,10.8,2.9,0.5,13.2,0.416666667
106,4,29,12,29,4.4,11,2.7,0.2,11.9,0.4
106,5,69,52,26.9,4.8,9.5,9.2,0.7,11.8,0.505263158
106,6,44,1,19.8,3.7,8.7,1.8,0.1,10.4,0.425287356
106,7,82,30,21.6,3.5,6.6,6.4,1.2,9.4,0.53030303
106,8,76,4,19.8,3,7.2,2.7,0.1,8.4,0.416666667
106,9,5,5,16,3.4,7.6,3.4,1.4,7,0.447368421
106,10,39,11,17.2,2.5,6.5,3.4,0.3,6.8,0.384615385
106,11,68,1,17.1,2.4,6,3.1,0.7,5.9,0.4
106,12,30,2,19.1,2.2,4.8,2.4,0.2,5.9,0.458333333
106,13,52,16,15.2,1.8,4.9,2.8,0.6,4.9,0.367346939
106,14,43,5,12.3,1.6,4.1,2.8,0.4,4.8,0.390243902
106,15,21,0,14.6,2,3.9,3.7,0.8,4.4,0.512820513
107,0,75,75,35.6,5.4,12.3,3.1,0.1,15.2,0.43902439
107,1,53,53,33,5.3,12.4,3.4,0.1,14.5,0.427419355
107,2,78,75,31.7,5.4,12.5,6.1,0.4,13.9,0.432
107,3,75,71,27.8,5,9.8,8.9,0.8,12.6,0.510204082
107,4,59,27,24.1,3.9,9.6,3.7,0.3,12.4,0.40625
107,5,28,0,24.4,4,9,4.6,0.5,11,0.444444444
107,6,34,5,20.6,4,8.8,1.9,0.1,9.6,0.454545455
107,7,50,21,21.8,3,8,1.7,0.2,8.7,0.375
107,8,35,35,25.7,3.3,6.6,7.8,1.2,8.5,0.5
107,9,73,8,19.4,3,6.3,6.2,0.5,7.6,0.476190476
107,10,62,27,17.8,2.8,6.2,6.2,1.1,6.9,0.451612903
107,11,58,4,17,2.7,6.6,2.9,0.4,6.6,0.409090909
107,12,33,1,14.1,2.2,6.2,1.2,0.1,5.8,0.35483871
107,13,17,0,11.5,2,3.6,2.8,1.1,5.2,0.555555556
107,14,39,0,13.1,1.7,3.5,1.8,0.2,4.9,0.485714286
107,15,24,1,11,1.5,3.7,3.2,0.4,3.9,0.405405405
107,16,55,6,13.1,1.2,3.9,1.2,0.1,3.4,0.307692308
107,17,43,1,9.6,1.4,3.8,0.7,0,3.4,0.368421053
107,18,7,0,4.4,0.6,1.6,0.4,0.1,1.9,0.375
107,19,3,0,4.3,0.3,0.7,0.7,0.3,1,0.428571429
108,0,53,53,34.7,5.4,13.2,5.3,0.4,19.5,0.409090909
108,1,82,1,28.7,5.2,12,5.8,0.5,14.4,0.433333333
108,2,68,66,30.4,4.8,13.3,3.4,0.5,12.8,0.360902256
108,3,67,64,25.3,5.2,9.3,8.7,0.9,12.5,0.559139785
108,4,76,76,32.1,4.7,10.1,2.9,0.2,12.3,0.465346535
108,5,28,0,23.6,3.6,8.2,1.9,0.1,11.6,0.43902439
